PLUS,McMullen,State,Locality,Name,Type,Found_Date,First_Ref,Latest_Ref,Cess_Date,ED_for_Size,Size_at_ED,LD_for_Size,Size_at_LD,objectid,object_thumb,object_location,reference_url
"1494","5593","PA","Erie","Economy Library","Socl","","1858","1858","","","0","","0","rec1481","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05593/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05593/full/full/0/default.jpg","http://localhost:4000/items/rec1481.html"
"1495","5594","PA","","A liby","Socl","","1833","1843","","","0","","0","rec1482","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05594/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05594/full/full/0/default.jpg","http://localhost:4000/items/rec1482.html"
"1500","5620","PA","Goldsboro","Union Library Assoc.","Socl","","1858","1858","","","0","","0","rec1486","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05620/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05620/full/full/0/default.jpg","http://localhost:4000/items/rec1486.html"
"1503","95037","PA","Haverford","Franklin Library Company","Socl","","1843","1843","","","0","","0","rec1489","https://puliiif-staging.princeton.edu/iiif/2/davies%2F95037/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F95037/full/full/0/default.jpg","http://localhost:4000/items/rec1489.html"
"1505","12691","PA","Hopewell","Hopewell Library Company","Socl","","1813","1813","","","0","","0","rec1491","https://puliiif-staging.princeton.edu/iiif/2/davies%2F12691/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F12691/full/full/0/default.jpg","http://localhost:4000/items/rec1491.html"
"1519","30954","PA","Lower Merion","Lower Merion Library Co.","Socl","","1850","1850","","1850","834","1850","834","rec1505","https://puliiif-staging.princeton.edu/iiif/2/davies%2F30954/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F30954/full/full/0/default.jpg","http://localhost:4000/items/rec1505.html"
"1526","5719","PA","Mountville","Mountville Library and Reading Room Assoc.","Socl","","1858","1858","","","0","","0","rec1512","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05719/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05719/full/full/0/default.jpg","http://localhost:4000/items/rec1512.html"
"1533","5742","PA","Peach Bottom","Citizen&#39;s Public Library","Socl","","1875","1875","","1875","400","1875","400","rec1519","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05742/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05742/full/full/0/default.jpg","http://localhost:4000/items/rec1519.html"
"1541","5789","PA","Philadelphia","Free Reading Room Assoc. of Spring Garden","Socl","","1856","1862","","1856","1400","1856","1400","rec1527","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05789/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05789/full/full/0/default.jpg","http://localhost:4000/items/rec1527.html"
"1550","5832","PA","Philadelphia","Northern Liberties Franklin Library","Socl","","1858","1862","","","0","","0","rec1536","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05832/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05832/full/full/0/default.jpg","http://localhost:4000/items/rec1536.html"
"1553","5851","PA","Philadelphia","Phila. Library Assoc. of Colored Brethen","Socl","","1858","1858","","","0","","0","rec1539","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05851/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05851/full/full/0/default.jpg","http://localhost:4000/items/rec1539.html"
"1555","5863","PA","Philadelphia","Public Library For People of Color","Socl","","1855","1855","","1855","1300","1855","1300","rec1541","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05863/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05863/full/full/0/default.jpg","http://localhost:4000/items/rec1541.html"
"1569","5935","PA","Pottsville","a circulating Library","Socl","","1831","1843","","","0","","0","rec1555","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05935/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05935/full/full/0/default.jpg","http://localhost:4000/items/rec1555.html"
"1570","5938","PA","Pottsville","Exchange Reading Room","Socl","","1828","1845","","","0","","0","rec1556","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05938/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05938/full/full/0/default.jpg","http://localhost:4000/items/rec1556.html"
"1577","5954","PA","Reading","a reading room","Socl","","1820","1820","","","0","","0","rec1563","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05954/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05954/full/full/0/default.jpg","http://localhost:4000/items/rec1563.html"
"1581","5961","PA","Philadelphia","Phila. City Institute","Socl","","1858","1859","","","0","","0","rec1567","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05961/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05961/full/full/0/default.jpg","http://localhost:4000/items/rec1567.html"
"1584","30983","PA","Shippensberg","A Library society","Socl","","1860","1860","","1860","600","1860","600","rec1570","https://puliiif-staging.princeton.edu/iiif/2/davies%2F30983/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F30983/full/full/0/default.jpg","http://localhost:4000/items/rec1570.html"
"1587","95039","PA","Spring Garden","Free Reading Room Assoc.","Socl","","1851","1851","","","0","","0","rec1573","https://puliiif-staging.princeton.edu/iiif/2/davies%2F95039/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F95039/full/full/0/default.jpg","http://localhost:4000/items/rec1573.html"
"1593","5994","PA","Tamaqua","Tamaqua - Newkirk Library","Socl","","1849","1875","","1875","700","1875","700","rec1579","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05994/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F05994/full/full/0/default.jpg","http://localhost:4000/items/rec1579.html"
"1607","30993","PA","Wayne","Wayne Library and Library Assoc.","Socl","","1871","1872","","","0","","0","rec1593","https://puliiif-staging.princeton.edu/iiif/2/davies%2F30993/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F30993/full/full/0/default.jpg","http://localhost:4000/items/rec1593.html"
"1608","6023","PA","Waynesburg","Public Library","Socl","","1875","1875","","1875","400","1875","400","rec1594","https://puliiif-staging.princeton.edu/iiif/2/davies%2F06023/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F06023/full/full/0/default.jpg","http://localhost:4000/items/rec1594.html"
"1618","95040","PA","York","York County Library Company","Socl","","1823","1823","","","0","","0","rec1604","https://puliiif-staging.princeton.edu/iiif/2/davies%2F95040/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F95040/full/full/0/default.jpg","http://localhost:4000/items/rec1604.html"
"1626","95041","MD","Baltimore","Gunpowder Library Association of Friends","Socl","","1853","1853","","","0","","0","rec1612","https://puliiif-staging.princeton.edu/iiif/2/davies%2F95041/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F95041/full/full/0/default.jpg","http://localhost:4000/items/rec1612.html"
"1629","12198","MD","Baltimore","Newton Literary Institute Library","Socl","","1849","","1849","","0","","0","rec1615","https://puliiif-staging.princeton.edu/iiif/2/davies%2F12198/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F12198/full/full/0/default.jpg","http://localhost:4000/items/rec1615.html"
"1630","12184","MD","Baltimore","Irving Circulating Library","Socl","","1845","1845","","","0","","0","rec1616","https://puliiif-staging.princeton.edu/iiif/2/davies%2F12184/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F12184/full/full/0/default.jpg","http://localhost:4000/items/rec1616.html"
"1631","12161","MD","Baltimore","Caledonia Library Assoc.","Socl","","1844","1844","","","0","","0","rec1617","https://puliiif-staging.princeton.edu/iiif/2/davies%2F12161/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F12161/full/full/0/default.jpg","http://localhost:4000/items/rec1617.html"
"1632","12158","MD","Baltimore","Baltimore College Library Assoc.","Socl","","1842","1842","","1842","179","1842","179","rec1618","https://puliiif-staging.princeton.edu/iiif/2/davies%2F12158/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F12158/full/full/0/default.jpg","http://localhost:4000/items/rec1618.html"
"1634","2332","MD","Cambridge","Cambridge Library Assoc.","Socl","","1858","1858","","","0","","0","rec1619","https://puliiif-staging.princeton.edu/iiif/2/davies%2F02332/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F02332/full/full/0/default.jpg","http://localhost:4000/items/rec1619.html"
"1636","2343","MD","Cumberland","American Library Assoc.","Socl","","1858","1858","","","0","","0","rec1621","https://puliiif-staging.princeton.edu/iiif/2/davies%2F02343/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F02343/full/full/0/default.jpg","http://localhost:4000/items/rec1621.html"
"1642","95042","DC","Georgetown","Peabody Library Assoc.","Socl","","","","","","0","","0","rec1627","https://puliiif-staging.princeton.edu/iiif/2/davies%2F95042/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F95042/full/full/0/default.jpg","http://localhost:4000/items/rec1627.html"
"1643","95043","DC","Washington","Jefferson Library","Socl","","1833","1833","","","0","","0","rec1628","https://puliiif-staging.princeton.edu/iiif/2/davies%2F95043/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F95043/full/full/0/default.jpg","http://localhost:4000/items/rec1628.html"
"1646","761","DC","Washington","","Socl","","","","","","0","","0","rec1631","https://puliiif-staging.princeton.edu/iiif/2/davies%2F00761/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F00761/full/full/0/default.jpg","http://localhost:4000/items/rec1631.html"
"1651","6614","VA","Berryville","Library Assoc.","Socl","","1858","1858","","1858","600","1858","600","rec1636","https://puliiif-staging.princeton.edu/iiif/2/davies%2F06614/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F06614/full/full/0/default.jpg","http://localhost:4000/items/rec1636.html"
"1652","95044","VA","Charlottesville","Albemarle Library Society","Socl","","1823","1823","","","0","","0","rec1637","https://puliiif-staging.princeton.edu/iiif/2/davies%2F95044/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F95044/full/full/0/default.jpg","http://localhost:4000/items/rec1637.html"
"1653","31043","VA","Front Royal","Front Royal Librarian Society","Socl","","1799","1799","","","0","","0","rec1638","https://puliiif-staging.princeton.edu/iiif/2/davies%2F31043/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F31043/full/full/0/default.jpg","http://localhost:4000/items/rec1638.html"
"1659","6642","VA","Lexington","Lexington Library Company","Socl","","1858","1858","","","0","","0","rec1644","https://puliiif-staging.princeton.edu/iiif/2/davies%2F06642/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F06642/full/full/0/default.jpg","http://localhost:4000/items/rec1644.html"
"1663","6657","VA","Portsmouth","Library Assoc.","Socl","","1858","1858","","","0","","0","rec1648","https://puliiif-staging.princeton.edu/iiif/2/davies%2F06657/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F06657/full/full/0/default.jpg","http://localhost:4000/items/rec1648.html"
"1664","12868","VA","Richmond","Richmond Library","Socl","","1801","1827","","","0","","0","rec1649","https://puliiif-staging.princeton.edu/iiif/2/davies%2F12868/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F12868/full/full/0/default.jpg","http://localhost:4000/items/rec1649.html"
"1665","6668","VA","Richmond","Richmond Library Assoc.","Socl","","1841","1858","","1850","1600","1850","1600","rec1650","https://puliiif-staging.princeton.edu/iiif/2/davies%2F06668/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F06668/full/full/0/default.jpg","http://localhost:4000/items/rec1650.html"
"1678","12625","NC","Edgecombe","","Socl","","","","","","0","","0","rec1663","https://puliiif-staging.princeton.edu/iiif/2/davies%2F12625/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F12625/full/full/0/default.jpg","http://localhost:4000/items/rec1663.html"
"1689","4878","NC","Iredell Co.","Circulating Library","Socl","","","","","","0","","0","rec1674","https://puliiif-staging.princeton.edu/iiif/2/davies%2F04878/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F04878/full/full/0/default.jpg","http://localhost:4000/items/rec1674.html"
"1695","4883","NC","Mecklenburg","Mecklenburg Circulating Library","Socl","","","","","","0","","0","rec1680","https://puliiif-staging.princeton.edu/iiif/2/davies%2F04883/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F04883/full/full/0/default.jpg","http://localhost:4000/items/rec1680.html"
"1699","12648","NC","New Garden","Lib. Soc&#39;y Inc.","Socl","","1827","","1827","","0","","0","rec1684","https://puliiif-staging.princeton.edu/iiif/2/davies%2F12648/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F12648/full/full/0/default.jpg","http://localhost:4000/items/rec1684.html"
"1709","12658","NC","Wilmington","Cape Fear Library","Socl","","","","","","0","","0","rec1694","https://puliiif-staging.princeton.edu/iiif/2/davies%2F12658/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F12658/full/full/0/default.jpg","http://localhost:4000/items/rec1694.html"
"1744","6222","SC","Charleston","Charleston City Library","Socl","","1858","1858","","","1800","1858","1800","rec1728","https://puliiif-staging.princeton.edu/iiif/2/davies%2F06222/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F06222/full/full/0/default.jpg","http://localhost:4000/items/rec1728.html"
"1756","12065","GA","Augusta","Augusta Library Assoc.","Socl","","1789","1790","","","0","","0","rec1739","https://puliiif-staging.princeton.edu/iiif/2/davies%2F12065/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F12065/full/full/0/default.jpg","http://localhost:4000/items/rec1739.html"
"1758","867","GA","Greene County","Union Library","Socl","","1800","1801","","","0","","0","rec1741","https://puliiif-staging.princeton.edu/iiif/2/davies%2F00867/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F00867/full/full/0/default.jpg","http://localhost:4000/items/rec1741.html"
"1760","877","GA","Medway","Medway and Newport Library Soc. Inc.","Socl","","1799","1839","","","0","","0","rec1743","https://puliiif-staging.princeton.edu/iiif/2/davies%2F00877/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F00877/full/full/0/default.jpg","http://localhost:4000/items/rec1743.html"
"1763","830","FL","Key West","Library Assoc.","Socl","","1858","1858","","","0","","0","rec1746","https://puliiif-staging.princeton.edu/iiif/2/davies%2F00830/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F00830/full/full/0/default.jpg","http://localhost:4000/items/rec1746.html"
"1765","1797","KY","Ashland","","Socl","","1859","1859","","","0","","0","rec1748","https://puliiif-staging.princeton.edu/iiif/2/davies%2F01797/full/400,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/davies%2F01797/full/full/0/default.jpg","http://localhost:4000/items/rec1748.html"
